NAME,SECTION,MEET,DAY,START,FINISH,NOTES
MSE450H1F,TUT 01,1,Mon,13:00,16:00,
MSE459H1F,LEC 01,1,Wed,14:00,16:00,
MSE459H1F,,2,Fri,9:00,10:00,
MSE459H1F,PRA 01,1,Tue,11:00,13:00,
MSE488H1F,LEC 01,1,Mon,18:00,21:00,
MSE488H1F,TUT 01,1,Tue,12:00,14:00,
MSE490H1F,LEC 01,1,Fri,14:00,16:00,
MSE498Y1Y,PRA 01,1,,,,
MSE498Y1Y,,1,,,,
MSE504H1F,LEC 01,1,Tue,10:00,11:00,
MSE504H1F,,2,Tue,11:00,12:00,
MSE504H1F,,3,Fri,13:00,14:00,
MSE504H1F,TUT 01,1,Wed,14:00,16:00,
MSE561H1F,LEC 01,1,Mon,9:00,10:00,
MSE561H1F,,2,Wed,9:00,10:00,
MSE561H1F,,3,Fri,12:00,13:00,
MSE561H1F,TUT 01,1,Thu,13:00,15:00,
PEY500H1F,LEC 01,1,,,,
PEY500Y1F,LEC 01,1,,,,
PEY500Y1Y,LEC 01,1,,,,
PHY180H1F,LEC 01,1,Mon,15:00,16:00,
PHY180H1F,,2,Wed,15:00,16:00,
PHY180H1F,,3,Fri,14:00,15:00,
PHY180H1F,LEC 02,1,Mon,11:00,12:00,
PHY180H1F,,2,Wed,13:00,14:00,
PHY180H1F,,3,Fri,11:00,12:00,
PHY180H1F,PRA 01,1,Fri,9:00,12:00,2
PHY180H1F,PRA 02,1,Tue,9:00,12:00,2
PHY180H1F,PRA 03,1,Tue,14:00,17:00,2
PHY180H1F,PRA 04,1,Wed,9:00,12:00,2
PHY180H1F,PRA 05,1,Fri,9:00,12:00,1
PHY180H1F,PRA 06,1,Tue,9:00,12:00,1
PHY180H1F,PRA 07,1,Tue,14:00,17:00,1
PHY180H1F,PRA 08,1,Wed,9:00,12:00,1
PHY180H1F,TUT 01,1,Thu,15:00,16:00,
PHY180H1F,TUT 02,1,Thu,15:00,16:00,
PHY180H1F,TUT 03,1,Thu,15:00,16:00,
PHY180H1F,TUT 04,1,Fri,11:00,12:00,
PHY180H1F,TUT 05,1,Fri,11:00,12:00,
PHY180H1F,TUT 06,1,Fri,11:00,12:00,
PHY180H1F,TUT 07,1,Fri,14:00,15:00,
PHY180H1F,TUT 08,1,Fri,14:00,15:00,
PHY180H1F,TUT 09,1,Fri,16:00,17:00,
PHY180H1F,TUT 10,1,Fri,10:00,11:00,
PHY180H1F,TUT 11,1,Fri,10:00,11:00,
PHY180H1F,TUT 12,1,Fri,10:00,11:00,
PHY293H1F,LEC 01,1,Mon,16:00,17:00,
PHY293H1F,,1,Mon,16:00,17:00,
PHY293H1F,,2,Tue,16:00,17:00,
PHY293H1F,,2,Tue,16:00,17:00,
PHY293H1F,,3,Fri,16:00,17:00,
PHY293H1F,,3,Fri,16:00,17:00,
PHY293H1F,LEC 02,1,Mon,15:00,16:00,
PHY293H1F,,1,Mon,15:00,16:00,
PHY293H1F,,2,Tue,15:00,16:00,
PHY293H1F,,2,Tue,15:00,16:00,
PHY293H1F,,3,Fri,15:00,16:00,
PHY293H1F,,3,Fri,15:00,16:00,
PHY293H1F,PRA 01,1,Wed,9:00,12:00,2
PHY293H1F,PRA 02,1,Wed,9:00,12:00,1
PHY293H1F,PRA 03,1,Wed,14:00,17:00,2
PHY293H1F,PRA 04,1,Wed,14:00,17:00,1
PHY293H1F,TUT 01,1,Fri,13:00,14:00,
PHY293H1F,TUT 02,1,Fri,13:00,14:00,
PHY293H1F,TUT 03,1,Wed,16:00,17:00,
PHY293H1F,TUT 04,1,Wed,16:00,17:00,
PHY293H1F,TUT 05,1,Thu,11:00,12:00,
PHY293H1F,TUT 06,1,Thu,11:00,12:00,
PHY293H1F,TUT 07,1,Thu,14:00,15:00,
PHY293H1F,TUT 08,1,Thu,14:00,15:00,
PHY327H1F,PRA 01,1,Tue,9:00,12:00,
PHY327H1F,,2,Fri,10:00,13:00,
PHY356H1F,LEC 01,1,Tue,14:00,15:00,
PHY356H1F,,2,Wed,14:00,15:00,
PHY356H1F,TUT 01,1,Wed,11:00,12:00,
PHY356H1F,TUT 02,1,Thu,15:00,16:00,
PHY407H1F,LEC 01,1,Wed,14:00,15:00,
PHY407H1F,PRA 01,1,Wed,15:00,18:00,
PHY427H1F,PRA 01,1,Tue,9:00,12:00,
PHY427H1F,,2,Fri,10:00,13:00,
PHY456H1F,LEC 01,1,Mon,11:00,12:00,
PHY456H1F,,2,Wed,11:00,12:00,
PHY456H1F,,3,Thu,11:00,12:00,
PHY483H1F,LEC 01,1,Wed,13:00,15:00,
PHY483H1F,,2,Fri,13:00,14:00,
PHY485H1F,LEC 01,1,Tue,12:00,13:00,
PHY485H1F,,2,Thu,13:00,14:00,
PHY487H1F,LEC 01,1,Mon,14:00,15:00,
PHY487H1F,,2,Thu,14:00,15:00,
PHY489H1F,LEC 01,1,Mon,12:00,13:00,
PHY489H1F,,2,Wed,12:00,13:00,
PHY489H1F,,3,Fri,12:00,13:00,
PHY492H1F,LEC 01,1,Thu,9:00,11:00,
PHY495H1F,LEC 01,1,Wed,14:00,16:00,
PSL300H1F,LEC 01,1,Mon,14:00,15:00,
PSL300H1F,,2,Wed,14:00,15:00,
PSL300H1F,,3,Fri,14:00,15:00,
RSM430H1F,LEC 01,1,Mon,16:00,18:00,
STA302H1F,LEC 01,1,Tue,10:00,12:00,
STA302H1F,,2,Thu,10:00,12:00,
STA347H1F,LEC 01,1,Thu,18:00,21:00,
STA410H1F,LEC 01,1,Wed,11:00,12:00,
STA410H1F,,2,Thu,13:00,15:00,
